Omega,Tolerance,Step Size Rule,Iterations,Converged?,Gap LR,Gap Naive,Obj. Naive,Obj. LR (UB),"Obj. LR (LB),",Gap,Time Naive,Time LR,Final Lambda,LB Heuristic,BBP,Best iter,Lambda best iter,Gamma best iter
1500.0,0.05,6.0,10.0,0.0,0.56869,0.76213,3146.49608,13176.77273,10610.34113,0.56869,4204.0,25469.0,51.33267,5683.23433,0.0,1.0,52.98034,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.56943,0.80804,2543.36795,13118.1538,10715.06286,0.56943,4204.0,55033.0,705.38527,5648.34517,0.0,1.0,52.88527,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.56475,0.80804,2543.36795,12977.26294,10715.06286,0.56475,4204.0,55047.0,252.88527,5648.34517,0.0,3.0,52.88527,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.56956,0.80804,2543.36795,13122.19961,10715.06286,0.56956,4204.0,55022.0,1306.99241,5648.34517,0.0,1.0,52.88527,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.56956,0.80804,2543.36795,13122.19961,10715.06286,0.56956,4204.0,55024.0,1310.50997,5648.34517,0.0,1.0,52.88527,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.56956,0.80804,2543.36795,13122.19961,10715.06286,0.56956,4204.0,55062.0,37.88527,5648.34517,0.0,1.0,52.88527,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.56943,0.80804,2543.36795,13118.1538,10715.06286,0.56943,4204.0,25476.0,51.33525,5648.34517,0.0,1.0,52.88527,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57259,0.74101,3403.26703,13094.66256,10548.29366,0.57259,4204.0,55038.0,705.47038,5596.7509,0.0,1.0,52.97038,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.56794,0.74101,3403.26703,12953.65284,10548.29366,0.56794,4204.0,55042.0,252.97038,5596.7509,0.0,3.0,52.97038,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57259,0.74101,3403.26703,13094.66256,10548.29366,0.57259,4204.0,55025.0,1307.07752,5596.7509,0.0,1.0,52.97038,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57248,0.74101,3403.26703,13091.22083,10548.29366,0.57248,4204.0,55026.0,1310.59508,5596.7509,0.0,1.0,52.97038,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57259,0.74101,3403.26703,13094.66256,10548.29366,0.57259,4204.0,55067.0,37.97038,5596.7509,0.0,1.0,52.97038,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57259,0.74101,3403.26703,13094.66256,10548.29366,0.57259,4204.0,25478.0,51.33908,5596.7509,0.0,1.0,52.97038,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.5727,0.83251,2228.53729,13167.67148,10498.30805,0.5727,4204.0,55051.0,705.43219,5626.56897,0.0,1.0,52.93219,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.56854,0.83251,2228.53729,13040.66176,10498.30805,0.56854,4204.0,55036.0,252.93219,5626.56897,0.0,3.0,52.93219,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.5727,0.83251,2228.53729,13167.67148,10498.30805,0.5727,4204.0,55030.0,1307.03933,5626.56897,0.0,1.0,52.93219,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.5727,0.83251,2228.53729,13167.67148,10498.30805,0.5727,4204.0,55028.0,1310.55689,5626.56897,0.0,1.0,52.93219,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.5727,0.83251,2228.53729,13167.67148,10498.30805,0.5727,4204.0,55079.0,37.93219,5626.56897,0.0,1.0,52.93219,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.5727,0.83251,2228.53729,13167.67148,10498.30805,0.5727,4204.0,25466.0,51.25503,5626.56897,0.0,1.0,52.93219,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57068,0.76344,3118.26916,13139.75002,10523.26231,0.57068,4204.0,55031.0,705.48291,5641.21043,0.0,1.0,52.98291,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.56645,0.76344,3118.26916,13011.68313,10523.26231,0.56645,4204.0,55059.0,252.98291,5641.21043,0.0,5.0,52.98291,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57068,0.76344,3118.26916,13139.75002,10523.26231,0.57068,4204.0,55023.0,1307.09005,5641.21043,0.0,1.0,52.98291,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57068,0.76344,3118.26916,13139.75002,10523.26231,0.57068,4204.0,55040.0,1310.60761,5641.21043,0.0,1.0,52.98291,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57068,0.76344,3118.26916,13139.75002,10523.26231,0.57068,4204.0,55084.0,37.98291,5641.21043,0.0,1.0,52.98291,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57068,0.76344,3118.26916,13139.75002,10523.26231,0.57068,4204.0,25475.0,51.30675,5641.21043,0.0,1.0,52.98291,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.5732,0.76089,3141.25341,13085.87668,10591.93531,0.5732,4204.0,55060.0,705.41064,5585.0197,0.0,1.0,52.91064,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.56872,0.76089,3141.25341,12949.94488,10591.93531,0.56872,4204.0,55037.0,252.91064,5585.0197,0.0,3.0,52.91064,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.5732,0.76089,3141.25341,13085.87668,10591.93531,0.5732,4204.0,55029.0,1307.01778,5585.0197,0.0,1.0,52.91064,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.5732,0.76089,3141.25341,13085.87668,10591.93531,0.5732,4204.0,55029.0,1310.53534,5585.0197,0.0,1.0,52.91064,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.5732,0.76089,3141.25341,13085.87668,10591.93531,0.5732,4204.0,55073.0,37.91064,5585.0197,0.0,1.0,52.91064,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57352,0.76089,3141.25341,13095.72876,10591.93531,0.57352,4204.0,25479.0,51.32044,5585.0197,0.0,1.0,52.91064,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.5714,0.74355,3384.2923,13140.00476,10589.30425,0.5714,4204.0,55037.0,705.48006,5631.7697,0.0,1.0,52.98006,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.56692,0.74355,3384.2923,13004.03093,10589.30425,0.56692,4204.0,55055.0,252.98006,5631.7697,0.0,3.0,52.98006,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.5714,0.74355,3384.2923,13140.00476,10589.30425,0.5714,4204.0,55031.0,1307.08721,5631.7697,0.0,1.0,52.98006,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.5715,0.74355,3384.2923,13143.11345,10589.30425,0.5715,4204.0,55029.0,1310.60477,5631.7697,0.0,1.0,52.98006,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.5715,0.74355,3384.2923,13143.11345,10589.30425,0.5715,4204.0,55079.0,37.98006,5631.7697,0.0,1.0,52.98006,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.5715,0.74355,3384.2923,13143.11345,10589.30425,0.5715,4204.0,25479.0,51.35147,5631.7697,0.0,1.0,52.98006,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57666,0.78964,2757.72757,13079.61853,10412.12077,0.57666,4203.0,55024.0,705.49087,5537.1232,0.0,1.0,52.99087,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.57194,0.78964,2757.72757,12935.32322,10412.12077,0.57194,4203.0,55055.0,252.99087,5537.1232,0.0,3.0,52.99087,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57666,0.78964,2757.72757,13079.61853,10412.12077,0.57666,4203.0,55029.0,1307.09801,5537.1232,0.0,1.0,52.99087,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57666,0.78964,2757.72757,13079.61853,10412.12077,0.57666,4203.0,55033.0,1310.61557,5537.1232,0.0,1.0,52.99087,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57666,0.78964,2757.72757,13079.61853,10412.12077,0.57666,4203.0,55070.0,37.99087,5537.1232,0.0,1.0,52.99087,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57666,0.78964,2757.72757,13079.61853,10412.12077,0.57666,4203.0,25495.0,51.30943,5537.1232,0.0,1.0,52.99087,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57819,0.86102,1822.22089,12978.11761,10285.40067,0.57819,4204.0,55042.0,705.54082,5474.26373,0.0,1.0,53.04082,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.57394,0.86102,1822.22089,12848.56279,10285.40067,0.57394,4204.0,55078.0,253.04082,5474.26373,0.0,3.0,53.04082,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57819,0.86102,1822.22089,12978.11761,10285.40067,0.57819,4204.0,55064.0,1307.14796,5474.26373,0.0,1.0,53.04082,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57819,0.86102,1822.22089,12978.11761,10285.40067,0.57819,4204.0,55046.0,1310.66552,5474.26373,0.0,1.0,53.04082,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57819,0.86102,1822.22089,12978.11761,10285.40067,0.57819,4204.0,55091.0,38.04082,5474.26373,0.0,1.0,53.04082,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57819,0.86102,1822.22089,12978.11761,10285.40067,0.57819,4204.0,25477.0,51.31401,5474.26373,0.0,1.0,53.04082,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57522,0.75115,3264.6306,13058.10254,10512.62373,0.57522,4204.0,55022.0,705.42476,5546.7853,0.0,1.0,52.92476,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.57088,0.75115,3264.6306,12926.10221,10512.62373,0.57088,4204.0,55028.0,252.92476,5546.7853,0.0,3.0,52.92476,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57522,0.75115,3264.6306,13058.10254,10512.62373,0.57522,4204.0,55026.0,1307.03191,5546.7853,0.0,1.0,52.92476,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57522,0.75115,3264.6306,13058.10254,10512.62373,0.57522,4204.0,55043.0,1310.54947,5546.7853,0.0,1.0,52.92476,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57522,0.75115,3264.6306,13058.10254,10512.62373,0.57522,4204.0,55069.0,37.92476,5546.7853,0.0,1.0,52.92476,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57522,0.75115,3264.6306,13058.10254,10512.62373,0.57522,4204.0,25469.0,51.30733,5546.7853,0.0,1.0,52.92476,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57799,0.74033,3416.6918,13130.43552,10585.39549,0.57799,4204.0,55024.0,705.40459,5541.17637,0.0,1.0,52.90459,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.57351,0.74033,3416.6918,12992.43873,10585.39549,0.57351,4204.0,55054.0,252.90459,5541.17637,0.0,3.0,52.90459,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57799,0.74033,3416.6918,13130.43552,10585.39549,0.57799,4204.0,55026.0,1307.01174,5541.17637,0.0,1.0,52.90459,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57799,0.74033,3416.6918,13130.43552,10585.39549,0.57799,4204.0,55032.0,1310.52929,5541.17637,0.0,1.0,52.90459,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57799,0.74033,3416.6918,13130.43552,10585.39549,0.57799,4204.0,55074.0,37.90459,5541.17637,0.0,1.0,52.90459,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57799,0.74033,3416.6918,13130.43552,10585.39549,0.57799,4204.0,25462.0,51.33841,5541.17637,0.0,1.0,52.90459,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57024,0.74047,3420.90414,13111.0439,10583.93322,0.57024,4203.0,55043.0,705.41716,5634.56643,0.0,1.0,52.91716,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.56605,0.74047,3420.90414,12984.43277,10583.93322,0.56605,4203.0,55042.0,252.91716,5634.56643,0.0,3.0,52.91716,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57024,0.74047,3420.90414,13111.0439,10583.93322,0.57024,4203.0,55069.0,1307.02431,5634.56643,0.0,1.0,52.91716,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57024,0.74047,3420.90414,13111.0439,10583.93322,0.57024,4203.0,55044.0,1310.54187,5634.56643,0.0,1.0,52.91716,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57024,0.74047,3420.90414,13111.0439,10583.93322,0.57024,4203.0,55103.0,37.91716,5634.56643,0.0,1.0,52.91716,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57024,0.74047,3420.90414,13111.0439,10583.93322,0.57024,4203.0,25465.0,51.29023,5634.56643,0.0,1.0,52.91716,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57721,0.79062,2780.76188,13152.14902,10485.63679,0.57721,4204.0,55031.0,705.47937,5560.5442,0.0,1.0,52.97937,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.57284,0.79062,2780.76188,13017.55272,10485.63679,0.57284,4204.0,55022.0,252.97937,5560.5442,0.0,5.0,52.97937,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57721,0.79062,2780.76188,13152.14902,10485.63679,0.57721,4204.0,55048.0,1307.08651,5560.5442,0.0,1.0,52.97937,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57721,0.79062,2780.76188,13152.14902,10485.63679,0.57721,4204.0,55032.0,1310.60407,5560.5442,0.0,1.0,52.97937,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57721,0.79062,2780.76188,13152.14902,10485.63679,0.57721,4204.0,55062.0,37.97937,5560.5442,0.0,1.0,52.97937,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57721,0.79062,2780.76188,13152.14902,10485.63679,0.57721,4204.0,25475.0,51.33053,5560.5442,0.0,1.0,52.97937,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57456,0.77684,2936.2213,13029.46975,10377.09223,0.57456,4204.0,55044.0,705.53202,5543.2615,0.0,1.0,53.03202,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.5699,0.77684,2936.2213,12888.40608,10377.09223,0.5699,4204.0,55025.0,253.03202,5543.2615,0.0,3.0,53.03202,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57456,0.77684,2936.2213,13029.46975,10377.09223,0.57456,4204.0,55045.0,1307.13916,5543.2615,0.0,1.0,53.03202,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57456,0.77684,2936.2213,13029.46975,10377.09223,0.57456,4204.0,55032.0,1310.65672,5543.2615,0.0,1.0,53.03202,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57456,0.77684,2936.2213,13029.46975,10377.09223,0.57456,4204.0,55060.0,38.03202,5543.2615,0.0,1.0,53.03202,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57456,0.77684,2936.2213,13029.46975,10377.09223,0.57456,4204.0,25466.0,51.32037,5543.2615,0.0,1.0,53.03202,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57509,0.74001,3420.57,13101.52105,10508.10504,0.57509,4204.0,55039.0,705.4428,5566.9182,0.0,1.0,52.9428,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.57102,0.74001,3420.57,12977.23794,10508.10504,0.57102,4204.0,55068.0,252.9428,5566.9182,0.0,3.0,52.9428,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57479,0.74001,3420.57,13092.29247,10508.10504,0.57479,4204.0,55040.0,1307.04994,5566.9182,0.0,1.0,52.9428,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57509,0.74001,3420.57,13101.52105,10508.10504,0.57509,4204.0,55031.0,1310.5675,5566.9182,0.0,1.0,52.9428,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57479,0.74001,3420.57,13092.29247,10508.10504,0.57479,4204.0,55084.0,37.9428,5566.9182,0.0,1.0,52.9428,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57509,0.74001,3420.57,13101.52105,10508.10504,0.57509,4204.0,25467.0,51.30798,5566.9182,0.0,1.0,52.9428,-1425.0
1500.0,0.05,1.0,5.0,0.0,0.57525,0.75055,3283.67582,13037.223,10337.89607,0.57525,4204.0,55033.0,705.56022,5537.57207,0.0,1.0,53.06022,-1425.0
1500.0,0.05,2.0,5.0,0.0,0.57103,0.75055,3283.67582,12909.0726,10337.89607,0.57103,4204.0,55023.0,253.06022,5537.57207,0.0,3.0,53.06022,-1425.0
1500.0,0.05,3.0,5.0,0.0,0.57525,0.75055,3283.67582,13037.223,10337.89607,0.57525,4204.0,55027.0,1307.16736,5537.57207,0.0,1.0,53.06022,-1425.0
1500.0,0.05,4.0,5.0,0.0,0.57537,0.75055,3283.67582,13040.86052,10337.89607,0.57537,4204.0,55043.0,1310.68492,5537.57207,0.0,1.0,53.06022,-1425.0
1500.0,0.05,5.0,6.0,0.0,0.57525,0.75055,3283.67582,13037.223,10337.89607,0.57525,4204.0,55062.0,38.06022,5537.57207,0.0,1.0,53.06022,-1425.0
1500.0,0.05,6.0,10.0,0.0,0.57525,0.75055,3283.67582,13037.223,10337.89607,0.57525,4204.0,25483.0,51.32455,5537.57207,0.0,1.0,53.06022,-1425.0
